590.81	0.038146	0.037715
590.87	0.038106	0.037673
590.93	0.038073	0.03764
590.99	0.038047	0.037614
591.05	0.038023	0.037593
591.11	0.038002	0.037574
591.17	0.037982	0.037558
591.23	0.037962	0.037542
591.29	0.037944	0.037527
591.35	0.037929	0.037513
591.41	0.037918	0.037502
591.47	0.037915	0.037495
591.53	0.037922	0.037497
591.59	0.037943	0.037509
591.65	0.03798	0.037536
591.71	0.038038	0.037582
591.77	0.038119	0.03765
591.83	0.038226	0.037743
591.89	0.038362	0.037866
591.95	0.038529	0.038021
592.01	0.03873	0.03821
592.07	0.038965	0.038435
592.13	0.039236	0.038695
592.19	0.039541	0.038992
592.25	0.03988	0.039322
592.31	0.040249	0.039682
592.37	0.040643	0.040068
592.43	0.041055	0.040471
592.49	0.041476	0.040883
592.55	0.041893	0.041292
592.61	0.042296	0.041686
592.67	0.042671	0.042052
592.73	0.043005	0.042377
592.79	0.043285	0.04265
592.85	0.043504	0.04286
592.91	0.043653	0.043003
592.97	0.043731	0.043077
593.03	0.043738	0.043082
593.09	0.04368	0.043024
593.15	0.043564	0.04291
593.21	0.043399	0.042751
593.27	0.043196	0.042555
593.33	0.042963	0.04233
593.39	0.042708	0.042085
593.45	0.042436	0.041822
593.51	0.04215	0.041546
593.57	0.041849	0.041253
593.63	0.04153	0.040943
593.69	0.041187	0.04061
593.75	0.040814	0.040248
593.81	0.040404	0.039851
593.87	0.03995	0.039414
593.93	0.03945	0.038933
593.99	0.038901	0.038406
594.05	0.038304	0.037836
594.11	0.037663	0.037225
594.17	0.036986	0.036579
594.23	0.036279	0.035908
594.29	0.035555	0.03522
594.35	0.034823	0.034526
594.41	0.034094	0.033835
594.47	0.033378	0.033157
594.53	0.032684	0.0325
594.59	0.032019	0.031871
594.65	0.031388	0.031274
594.71	0.030797	0.030715
594.77	0.030247	0.030194
594.83	0.029739	0.029713
594.89	0.029273	0.02927
594.95	0.028847	0.028865
595.02	0.028458	0.028494
595.08	0.028101	0.028153
595.14	0.027772	0.027837
595.2	0.027465	0.027542
595.26	0.027173	0.027262
595.32	0.02689	0.026992
595.38	0.026612	0.026727
595.44	0.026332	0.026464
595.5	0.026049	0.026198
595.56	0.025759	0.025928
595.62	0.025461	0.025652
595.68	0.025156	0.02537
595.74	0.024844	0.025083
595.8	0.024527	0.024791
595.86	0.024207	0.024495
595.92	0.023884	0.024196
595.98	0.023561	0.023896
596.04	0.023236	0.023594
596.1	0.022911	0.023291
596.16	0.022585	0.022986
596.22	0.022256	0.022679
596.28	0.021924	0.02237
596.34	0.021588	0.022057
596.4	0.021248	0.021741
596.46	0.020904	0.021422
596.52	0.020556	0.0211
596.58	0.020207	0.020776
596.64	0.019856	0.020453
596.7	0.019506	0.02013
596.76	0.019159	0.019812
596.82	0.018817	0.019498
596.88	0.018481	0.019192
596.94	0.018153	0.018894
597	0.017835	0.018606
597.06	0.017527	0.018329
597.12	0.01723	0.018065
597.18	0.016946	0.017813
597.24	0.016675	0.017575
597.3	0.016417	0.01735
597.36	0.016171	0.017139
597.42	0.015939	0.016941
597.48	0.015719	0.016756
597.54	0.015512	0.016584
597.6	0.015316	0.016424
597.66	0.015131	0.016276
597.72	0.014957	0.016139
597.78	0.014793	0.016013
597.84	0.014638	0.015897
597.9	0.01449	0.01579
597.96	0.01435	0.015692
598.02	0.014216	0.015601
598.08	0.014087	0.015516
598.14	0.01396	0.015436
598.2	0.013835	0.01536
598.26	0.01371	0.015286
598.32	0.013583	0.015214
598.38	0.013455	0.015142
598.44	0.013323	0.015071
598.5	0.013188	0.015001
598.56	0.013049	0.01493
598.62	0.012907	0.01486
598.68	0.012762	0.014791
598.74	0.012613	0.014722
598.8	0.012461	0.014655
598.86	0.012306	0.01459
598.92	0.012148	0.014527
598.98	0.011986	0.014465
599.04	0.011822	0.014407
599.1	0.011654	0.014351
599.16	0.011483	0.0143
599.22	0.011309	0.014253
599.28	0.011131	0.014212
599.34	0.01095	0.014178
599.4	0.010767	0.014152
599.46	0.010583	0.014136
599.52	0.010398	0.01413
599.58	0.010214	0.014137
599.64	0.010032	0.014158
599.7	0.0098525	0.014192
599.76	0.0096767	0.014242
599.82	0.0095054	0.014307
599.88	0.0093391	0.014388
599.94	0.0091784	0.014484
600	0.0090235	0.014595
